level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max	GCOS	ASECNA	Frequency per day	SOP frequency	IOP frequency	Upgraded ground station	2006 Success Rate (%)	Best 2006 Monthly success (%)	min_date	max_date	files	conv_lat	conv_lon	COUNTRY	#_OF _SOUNDINGS	YEARS	kind
12	12		CAPE KENNEDY AFS	28.48	-80.55	4.8768				12868	19570101.0	19631216.0		14.1		WBAN	0-20500-0-12868	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
13	13		CAPE KENNEDY AFS	28.48	-80.55	4.8768				12868	19631216.0	19640101.0		14.1		WBAN	0-20500-0-12868	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
14	14		CAPE KENNEDY AFS	28.48	-80.55	4.8768				12868	19640101.0	19760101.0		14.1		WBAN	0-20500-0-12868	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
15	15		CAPE KENNEDY AFS	28.47	-80.55	4.8768				12868	19500501.0	19570101.0		14.7		WBAN	0-20500-0-12868	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
16	16		TITUSVILLE	28.62	-80.82	14.630400000000002				12874	19340401.0	19390201.0		16.6		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
17	17		TITUSVILLE	28.62	-80.82	6.096				12874	19330731.0	19340401.0		16.6		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
18	18		TITUSVILLE	28.62	-80.82	3.9624				12874	18910101.0	19330701.0		16.6		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
19	19		TITUSVILLE	28.62	-80.82	3.9624				12874	18880101.0	18910101.0		16.6		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
20	20		TITUSVILLE	28.62	-80.82	6.096				12874	19330701.0	19330731.0		16.6		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
21	21		TITUSVILLE	28.62	-80.83	14.630400000000002				12874	19390201.0	19390228.0		17.5		WBAN	0-20500-0-12874	merritt island	1.3	28.5388889	-80.67222220000002																						inconsistentCoordinates
