	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
21	0-20000-0-30823	0	22	[30823]	3	ULAN-UDE			0	107.6	51.83		19620809	19680831	1	0	63	NMS		Ulan-Ude									['38', '85', '106', '107']							L.Haimberger	0
22	0-20000-0-72536	0	23	[72536]	3	TOLEDO/EXPRESS, OH.			0	-83.8	41.6		19620304	19720928	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
23	0-12-20000-60490	0	24	[60490]	3	ORAN-SENIA			0	0.36	35.38		19621217	19970615	1	0	63	NMS	114	None									['38', '85', '106', '107']							L.Haimberger	0
24	0-20000-0-91385	0	25	[91385]	3	PALMYRA ISLAND			0	-162.05	5.88		19510330	19621030	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
25	0-20500-0-40303	0	26	[97450]	3	PEGUN ISLAND			0	134.28	0.82		19570701	19621219	1	0	63	NMS		Manokwari									['38', '85', '106', '107']							L.Haimberger	0
26	0-20300-0-87827	0	27	[87827]	3	ALMIRANTE ZAR			0	-65.3	-43.2333		19740325	20010410	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
27	0-20500-0-54723	0	28	[54723]	3	MUIR AAF			0	-75.43	40.43		19771020	20010707	1	0	63	NMS	9	Binzhou									['38', '85', '106', '107']							L.Haimberger	0
28	0-20300-0-46902	0	29	[46902]	3	NENSHA ISL			0	115.833	10.717		19971111	19980519	1	0	63	NMS		Panacan									['38', '85', '106', '107']							L.Haimberger	0
29	0-20000-0-72698	0	30	[72698]	3	PORTLAND/INT., OR.			0	-122.6	45.6		19721031	19730618	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
30	0-20000-0-91541	0	31	[91541]	3	SANTA CRUZ (91541-0)			0	165.8	-10.7		19921112	19930222	1	0	63	NMS		Luganville									['38', '85', '106', '107']							L.Haimberger	0
31	0-20000-0-30822	0	32	[30822]	3	BABUSKIN			0	105.85	51.71		19670922	19680618	1	0	63	NMS		Selenginsk									['38', '85', '106', '107']							L.Haimberger	0
32	0-20000-0-64705	0	33	[64705]	3	BOUSSO			0	16.72	10.48		20121220	20121220	1	0	63	NMS	161	Bousso									['38', '85', '106', '107']							L.Haimberger	0
33	0-20000-0-67113	0	34	[67113]	3	MAHANORO			0	48.8	-19.83		19660510	20040820	1	0	63	NMS		Mahanoro									['38', '85', '106', '107']							L.Haimberger	0
34	0-20000-0-56951	0	35	[56951]	3	LINCANG			0	100.17	23.95		19670922	19870622	1	0	63	NMS		Simao									['38', '85', '106', '107']							L.Haimberger	0
35	0-20000-0-54027	0	36	[54027]	3	LINDONG			0	119.32	43.95		19800731	19870622	1	0	63	NMS		Chifeng									['38', '85', '106', '107']							L.Haimberger	0
36	0-20000-0-63533	0	37	[63533]	3	NEGHELLE			0	39.57	5.33		19940224	20081006	1	0	63	NMS		Shakiso									['38', '85', '106', '107']							L.Haimberger	0
37	0-20000-0-96323	0	38	[96323]	3	KUALA BELAIT			0	114.2	4.58		19990708	20210309	1	0	63	NMS		Miri									['38', '85', '106', '107']							L.Haimberger	0
38	0-20000-0-71831	0	39	[71831]	3	KAPUSKASING A, ONT			0	-82.47	49.41		19620308	19620915	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
39	0-20000-0-82586	0	40	[82586]	3	QUIXERAMOBIM (82586-0)			0	-39.3	-5.2		19760610	19791211	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
40	0-20000-0-72414	0	41	[72414]	3	CHARLESTON/KANAWHA., WV.			0	-81.6	38.37		19720908	19800124	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
41	0-20000-0-60445	0	42	[60445]	3	SETIF/AIN ARNAT			0	5.32	36.17		19860628	19870623	1	0	63	NMS	68	Tazmalt									['38', '85', '106', '107']							L.Haimberger	0
42	0-20000-0-59134	0	43	[59137]	3	XIAMEN			0	118.08	24.48		19600502	19610730	1	0	63	NMS		Xiamen									['38', '85', '106', '107']							L.Haimberger	0
43	0-20000-0-62016	0	44	[62016]	3	MISURATA			0	15.02	32.24		19630707	19870121	1	0	63	NMS	195	Misratah									['38', '85', '106', '107']							L.Haimberger	0
44	0-20000-0-71861	0	45	[71861]	3	BROADVIEW, SASK			0	-102.57	50.37		19870327	20001015	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
45	0-20000-0-72524	0	46	[72524]	3	CLEVELAND/CLEVELAND-HOPKINS, OH.			0	-81.87	41.42		19710401	19730522	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
46	0-20000-0-97120	0	47	[97120]	3	MAJENE			0	118.98	-3.55		20090326	20110104	1	0	63	NMS		Polewali									['38', '85', '106', '107']							L.Haimberger	0
47	0-20000-0-92076	0	48	[94076]	3	KAVIENG W.O.			0	150.82	-2.57		19911218	19941023	1	0	63	NMS		Kavieng									['38', '85', '106', '107']							L.Haimberger	0
48	0-20000-0-96171	0	49	[96171]	3	RENGAT/JAPURA			0	102.33	-0.35		19820615	20110104	1	0	63	NMS		Mendahara									['38', '85', '106', '107']							L.Haimberger	0
49	0-20000-0-57662	0	50	[57662]	3	CHANGDE			0	111.68	29.05		19710409	19870618	1	0	63	NMS		Changde									['38', '85', '106', '107']							L.Haimberger	0
50	0-20000-0-94997	0	51	[94997]	3	HEARD ISLAND (THE SPIT)			0	73.72	-53.11		19480209	19541025	1	0	63	NMS	83	None									['38', '85', '106', '107']							L.Haimberger	0
51	0-20000-0-40045	0	52	[40045]	3	DEIR EZZOR			0	40.15	35.32		19600803	19700604	1	0	63	NMS	223	Abu Kamal									['38', '85', '106', '107']							L.Haimberger	0
52	0-20000-0-53276	0	53	[53276]	3	JURH			0	112.9	42.4		19560820	19880316	1	0	63	NMS		Erenhot									['38', '85', '106', '107']							L.Haimberger	0
53	0-20000-0-96491	0	54	[96491]	3	SANDAKAN			0	118.07	5.9		19700930	20101213	1	0	63	NMS		Sandakan									['38', '85', '106', '107']							L.Haimberger	0
54	0-20000-0-63695	0	55	[63695]	3	MERU			0	37.65	0.05		19790503	19951116	1	0	63	NMS		Meru									['38', '85', '106', '107']							L.Haimberger	0
55	0-20000-0-83967	0	56	[83967]	3	PORTO ALEGRE (83967-0)			0	-51.22	-30.02		19390601	19571230	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
56	0-20000-0-60745	0	57	[60745]	3	GAFSA			0	8.82	34.42		19791112	20071111	1	0	63	NMS	68	Qafsah									['38', '85', '106', '107']							L.Haimberger	0
57	0-20000-0-96195	0	58	[96195]	3	JAMBI/SULTAN TAHA			0	103.65	-1.63		19770120	20110103	1	0	63	NMS		Jambi									['38', '85', '106', '107']							L.Haimberger	0
58	0-20000-0-50353	0	59	[50353]	3	HUMA			0	126.63	51.73		19631216	19900129	1	0	63	NMS		Shimanovsk									['38', '85', '106', '107']							L.Haimberger	0
59	0-20000-0-91170	0	60	[91170]	3	WAHIAWA (WHEELER/SCHOFIELD), OAHU,  HAWAII			0	-158.03	21.48		19720908	19901211	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
60	0-20000-0-57766	0	61	[57766]	3	SHAOYANG			0	111.45	27.18		19591001	19591130	1	0	63	NMS		Shaoyang									['38', '85', '106', '107']							L.Haimberger	0
61	0-20000-0-61600	0	62	[61600]	3	SAINT-LOUIS			0	-16.45	16.05		19680410	20140131	1	0	63	NMS	8	None									['38', '85', '106', '107']							L.Haimberger	0
62	0-20000-0-80410	0	63	[80410]	3	BARQUISIMETO			0	-69.32	10.07		19650613	20000516	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
63	0-20000-0-58752	0	64	[58659]	3	RUIAN			0	120.65	27.78		19560821	19591231	1	0	63	NMS		Wenzhou									['38', '85', '106', '107']							L.Haimberger	0
64	0-20000-0-48378	0	65	[48378]	3	PHITSANULOK			0	100.28	16.8		19780721	20110105	1	0	63	NMS		Phitsanulok									['38', '85', '106', '107']							L.Haimberger	0
65	0-404-300-472781389CO63741	0	66	[63742]	3	DAGORETTI CORNER			0	36.76	-1.3		19610313	19630923	1	0	63	NMS		Nairobi									['38', '85', '106', '107']							L.Haimberger	0
66	0-20000-0-96655	0	67	[96655]	3	PALANGKA RAYA/TJILIK RIWUT			0	113.95	-2.23		19880213	20110103	1	0	63	NMS		Sampit									['38', '85', '106', '107']							L.Haimberger	0
67	0-20000-0-74413	0	68	[74413]	3	SAYLOR CREEK GUNNERY RANGE, ID.			0	-115.7	42.53		19700212	19710716	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
68	0-20000-0-32540	0	69	[32583]	3	PETROPAVLOVSK-KAMCHATSKIJ (32540-0)			0	158.58	53.08		19490125	19561128	1	0	63	NMS		Petropavlovsk-Kamchatskiy									['38', '85', '106', '107']							L.Haimberger	0
69	0-20000-0-96295	0	70	[96295]	3	TANJUNG KARANG/RADIN INTEN II			0	105.18	-5.1		19800801	20110104	1	0	63	NMS		Metro									['38', '85', '106', '107']							L.Haimberger	0
70	0-20000-0-72389	0	71	[72389]	3	FRESNO/AIR TERM.,  CA.			0	-119.72	36.77		19641117	19730531	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
71	0-20500-0-74401	0	72	[74401]	3	ST JOSEPH WBO			0	-93.15	39.82		19620308	19671215	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
72	0-20000-0-55696	0	73	[55696]	3	LHUNZE			0	92.47	28.42		19730214	19911217	1	0	63	NMS		Ziro									['38', '85', '106', '107']							L.Haimberger	0
73	0-20000-0-71869	0	74	[71869]	3	PRINCE ALBERT A, SASK			0	-105.67	53.22		19640129	19911028	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
74	0-20000-0-71086	0	75	[71086]	3	FT. PROVIDENCE, NWT			0	-117.25	61.67		19620304	19640630	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
75	0-20000-0-63630	0	76	[63630]	3	GULU			0	32.33	2.75		19570701	19770419	1	0	63	NMS	61	Gulu									['38', '85', '106', '107']							L.Haimberger	0
76	0-20000-0-97600	0	77	[97600]	3	SANANA			0	125.98	-2.07		19840509	20110104	1	0	63	NMS		Ambon									['38', '85', '106', '107']							L.Haimberger	0
77	0-20000-0-64459	0	78	[64459]	3	IMPFONDO			0	18.07	1.62		19630703	20010731	1	0	63	NMS	144	Impfondo									['38', '85', '106', '107']							L.Haimberger	0
78	0-20000-0-70267	0	79	[70267]	3	FORT GREELY/ALLEN AAF, AK			0	-145.73	64.0		19910723	19930408	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
79	0-20000-0-61257	0	80	[61257]	3	KAYES			0	-11.43	14.43		19731227	19961017	1	0	63	NMS	8	None									['38', '85', '106', '107']							L.Haimberger	0
80	0-20000-0-61856	0	81	[61856]	3	LUNGI			0	-13.2	8.62		19630705	19790701	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
81	0-20000-0-61931	0	82	[61931]	3	S. TOME			0	6.72	0.38		19630710	19810911	1	0	63	NMS	81	Port-Gentil									['38', '85', '106', '107']							L.Haimberger	0
82	0-20000-0-71129	0	83	[71129]	3	KINDERSLEY A, SASK			0	-109.18	51.52		19920813	19990721	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
83	0-20000-0-31416	0	84	[31416]	3	IM POLINY OSIPENKO			0	136.5	52.42		19620815	19680303	1	0	63	NMS		Solnechnyy									['38', '85', '106', '107']							L.Haimberger	0
84	0-20000-0-96973	0	85	[96973]	3	KALIANGET (MADURA IS)			0	113.92	-7.04		20090325	20110104	1	0	63	NMS		Kalianget									['38', '85', '106', '107']							L.Haimberger	0
85	0-20300-0-53420	0	86	[53420]	3	XAMBA			0	107.17	40.97		19560820	19581228	1	0	63	NMS		Haibowan									['38', '85', '106', '107']							L.Haimberger	0
86	0-20000-0-96839	0	87	[96839]	3	SEMARANG/AHMAD YANI			0	110.38	-6.98		19731216	20110105	1	0	63	NMS		Semarang									['38', '85', '106', '107']							L.Haimberger	0
87	0-20000-0-96925	0	88	[96925]	3	SANGKAPURA (BAWEAN IS.)			0	112.66	-5.85		19690715	20110105	1	0	63	NMS		Paciran									['38', '85', '106', '107']							L.Haimberger	0
88	0-20000-0-58754	0	89	[58754]	3	FUDING			0	120.2	27.33		19710319	19870622	1	0	63	NMS		Jinxiang									['38', '85', '106', '107']							L.Haimberger	0
89	0-20000-0-70296	0	90	[70296]	3	CORDOVA/MILE 13			0	-145.5	60.5		19620304	19640729	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
90	0-20000-0-71940	0	91	[71940]	3	GRANDE PRAIRIE A, ALTA			0	-118.89	55.18		19620304	19690130	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
91	0-20000-0-67137	0	92	[67137]	3	FIANARANTSOA			0	47.1	-21.45		19660510	19951118	1	0	63	NMS		Fianarantsoa									['38', '85', '106', '107']							L.Haimberger	0
92	0-20000-0-60190	0	93	[60190]	3	KASBA-TADLA			0	-6.28	32.53		19570702	20050314	1	0	63	NMS	227	None									['38', '85', '106', '107']							L.Haimberger	0
93	0-20300-0-48849	0	94	[48849]	3	DONG HA			0	107.0833	16.8167		19660301	19680223	1	0	63	NMS		Hue									['38', '85', '106', '107']							L.Haimberger	0
94	0-20000-0-41529	0	95	[41529]	3	PESHAWAR			0	71.93	34.03		20141002	20141002	1	0	63	NMS		Amangarh									['38', '85', '106', '107']							L.Haimberger	0
95	0-20000-0-59158	0	96	[46751]	3	TAIZHONG			0	120.68	24.15		19870811	19951030	1	0	63	NMS		Taichung									['38', '85', '106', '107']							L.Haimberger	0
96	0-20000-0-54909	0	97	[54906]	3	DINGTAO			0	115.52	35.08		19710509	19870621	1	0	63	NMS		Heze									['38', '85', '106', '107']							L.Haimberger	0
97	0-20000-0-40039	0	98	[40039]	3	RAQQA			0	39.02	35.93		19700505	19760806	1	0	63	NMS	223	Manbij									['38', '85', '106', '107']							L.Haimberger	0
98	0-20000-0-93247	0	99	[93246]	3	ROTORUA AERO AWS			0	176.31	-38.11		19870325	19911025	1	0	63	NMS		Tokoroa									['38', '85', '106', '107']							L.Haimberger	0
99	0-20000-0-41992	0	100	[41992]	3	COX'S BAZAR			0	91.93	21.43		19830111	20110105	1	0	63	NMS		Teknaf									['38', '85', '106', '107']							L.Haimberger	0
100	0-20300-0-48867	0	101	[48867]	3	AN KHE (VVAK)			0	108.65	13.9667		19661119	19701110	1	0	63	NMS		Qui Nhon									['38', '85', '106', '107']							L.Haimberger	0
101	0-20300-0-74505	0	102	[74505]	3	SAN JOSE/EMSU			0	-121.8667	37.3167		19711013	19720628	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
102	0-20000-0-63702	0	103	[63702]	3	MBARARA			0	30.65	-0.62		19610410	20051205	1	0	63	NMS	61	Mbarara									['38', '85', '106', '107']							L.Haimberger	0
103	0-20300-0-70204	0	104	[70204]	3	GAMBELL			0	-171.6	63.85		19490225	19520630	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
104	0-20000-0-63791	0	105	[63791]	3	KILIMANJARO INT			0	37.06	-3.42		19760120	19860321	1	0	63	NMS	67	Kingori									['38', '85', '106', '107']							L.Haimberger	0
105	0-20000-0-56287	0	106	[56287]	3	YA'AN			0	103.0	29.98		19560820	19580531	1	0	63	NMS		Yaan									['38', '85', '106', '107']							L.Haimberger	0
106	0-20000-0-41515	0	107	[41515]	3	DROSH			0	71.78	35.57		19690521	20110105	1	0	63	NMS		Chitral									['38', '85', '106', '107']							L.Haimberger	0
107	0-20000-0-70268	0	108	[70268]	3	GLENNALLEN, AK			0	-145.97	62.1		19780425	19900502	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
108	0-20000-0-59358	0	109	[46742]	3	TAINAN			0	120.22	23.0		19610504	19640930	1	0	63	NMS		Tainan									['38', '85', '106', '107']							L.Haimberger	0
109	0-20000-0-80425	0	110	[80425]	3	MENE GRANDE			0	-70.93	9.82		19700204	19850207	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
110	0-20000-0-98425	0	111	[98425]	3	MANILA			0	120.98	14.59		19660218	19680827	1	0	63	NMS		Manila									['38', '85', '106', '107']							L.Haimberger	0
111	0-20000-0-67152	0	112	[67152]	3	RANOHIRA			0	45.4	-22.55		19680514	20170115	1	0	63	NMS		Ihosy									['38', '85', '106', '107']							L.Haimberger	0
112	0-20000-0-30683	0	113	[30683]	3	EROFEJ PAVLOVIC			0	121.93	53.97		19730414	19971120	1	0	63	NMS		Skovorodino									['38', '85', '106', '107']							L.Haimberger	0
113	0-20000-0-47629	0	114	[47629]	3	MITO			0	140.47	36.38		19691019	19701229	1	0	63	NMS		Oarai									['38', '85', '106', '107']							L.Haimberger	0
114	0-20000-0-81251	0	115	[81251]	3	SIPALIWINI			0	-56.12	2.03		19761118	19860706	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
115	0-20000-0-68328	0	116	[68328]	3	TSABONG			0	22.45	-26.05		19910709	20101126	1	0	63	NMS		Vryburg									['38', '85', '106', '107']							L.Haimberger	0
116	0-20300-0-01020	0	117	[1020]	3	KINNVIKA STATION			0	18.3	80.05		19570918	19580815	1	0	63	NMS	104	None									['38', '85', '106', '107']							L.Haimberger	0
117	0-20000-0-76491	0	118	[76491]	3	CIUDAD VICTORIA, TAMPS.			0	-99.17	23.74		19500401	19520115	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
118	0-20500-0-54723	0	119	[54723]	3	MUIR AAF			0	-75.43	40.43		19771020	20010707	1	0	63	NMS	9	Binzhou									['38', '85', '106', '107']							L.Haimberger	0
119	0-20500-0-54774	0	120	[54774]	3	BURLINGTON			0	-72.83	44.51		19570602	19960411	1	0	63	NMS	9	Weihai									['38', '85', '106', '107']							L.Haimberger	0
120	0-20000-0-57046	0	121	[57046]	3	HUA SHAN			0	110.08	34.48		19730118	19850429	1	0	63	NMS		Weinan									['38', '85', '106', '107']							L.Haimberger	0
121	0-20000-0-70267	0	122	[70267]	3	FORT GREELY/ALLEN AAF, AK			0	-145.73	64.0		19910723	19930408	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
122	0-20000-0-54836	0	123	[54836]	3	YIYUAN			0	118.15	36.18		19641007	19870709	1	0	63	NMS		Linqu									['38', '85', '106', '107']							L.Haimberger	0
123	0-20000-0-78925	0	124	[78925]	3	LAMENTIN-AERO			0	-61.0	14.6		19750926	19870622	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
124	0-20000-0-72412	0	125	[72412]	3	BECKLEY (RALEIGH CTY. MEMORIAL AIRPORT), WV.			0	-81.12	37.78		19631004	19721231	1	0	63	NMS	9	None									['38', '85', '106', '107']							L.Haimberger	0
125	0-20000-0-48379	0	126	[48379]	3	PHETCHABUN			0	101.15	16.43		19670102	20130105	1	0	63	NMS		Phetchabun									['38', '85', '106', '107']							L.Haimberger	0
126	0-20000-0-41768	0	127	[41768]	3	CHHOR			0	69.78	25.52		19790104	20110105	1	0	63	NMS	166	Chor									['38', '85', '106', '107']							L.Haimberger	0
127	0-20000-0-35925	0	128	[35925]	3	SAM			0	55.75	45.02		19680413	19691125	1	0	63	NMS	190	Beyneu									['38', '85', '106', '107']							L.Haimberger	0
128	0-20000-0-91176	0	129	[91176]	3	KANEOHE BAY (MCAS),  OAHU, HAWAII			0	-157.77	21.45		19810724	20080709	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
129	0-20000-0-71488	0	130	[71488]	3	CARWAY, ALTA			0	-113.38	49.0		19940411	19940920	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
130	0-20000-0-97690	0	131	[97690]	3	JAYAPURA/SENTANI			0	140.52	-2.58		19780413	20101212	1	0	63	NMS		Vanimo									['38', '85', '106', '107']							L.Haimberger	0
131	0-20000-0-15090	0	132	[15090]	3	IASI			0	27.63	47.16		19730327	19960513	1	0	63	NMS	192	Iasi									['38', '85', '106', '107']							L.Haimberger	0
132	0-20000-0-96179	0	133	[96179]	3	SINGKEP/DABO			0	104.58	-0.48		19810916	20110104	1	0	63	NMS		Simpang									['38', '85', '106', '107']							L.Haimberger	0
133	0-20000-0-80453	0	134	[80453]	3	TUMEREMO			0	-61.45	7.3		19760120	19841110	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
134	0-20000-0-93891	0	135	[93890]	3	DUNEDIN AERO AWS			0	170.2	-45.93		19700428	19911028	1	0	63	NMS		Dunedin									['38', '85', '106', '107']							L.Haimberger	0
135	0-20300-0-32195	0	136	[32195]	3	SIMUSIR			0	151.8667	46.85		19530222	19620919	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
136	0-20000-0-42539	0	137	[42539]	3	DEESA			0	72.2	24.2		20171214	20210430	1	0	63	NMS		Disa									['38', '85', '106', '107']							L.Haimberger	0
137	0-20000-2-29842	0	138	[29843]	3	Novokuznetsk			0	87.1	53.9		19550102	19561230	1	0	63	NMS		Novokuznetsk									['38', '85', '106', '107']							L.Haimberger	0
138	0-20000-0-87784	0	139	[87784]	3	SAN ANTONIO OESTE AERO			0	-65.03	-40.76		19460101	19550616	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
139	0-20000-0-71488	0	140	[71488]	3	CARWAY, ALTA			0	-113.38	49.0		19940411	19940920	1	0	63	NMS		None									['38', '85', '106', '107']							L.Haimberger	0
140	0-20000-0-63260	0	141	[63260]	3	MOGADISCIO			0	45.35	2.03		19650504	19930103	1	0	63	NMS	74	Mogadishu									['38', '85', '106', '107']							L.Haimberger	0
141	0-20000-0-28676	0	142	[28679]	3	PETROPAVLOVSK (28676-0)			0	69.12	54.79		19660610	20010202	1	0	63	NMS		Petropavl									['38', '85', '106', '107']							L.Haimberger	0
142	0-20000-0-15023	0	143	[15023]	3	SUCEAVA			0	26.24	47.63		19760210	19820825	1	0	63	NMS	192	Suceava									['38', '85', '106', '107']							L.Haimberger	0
143	0-20000-0-41571	0	144	[41571]	3	ISLAMABAD AIRPORT			0	73.1	33.62		19761217	20090629	1	0	63	NMS		Rawalpindi									['38', '85', '106', '107']							L.Haimberger	0
144	0-20000-0-60430	0	145	[60430]	3	MILIANA			0	2.23	36.3		19741214	20030115	1	0	63	NMS	114	Medea									['38', '85', '106', '107']							L.Haimberger	0
145	0-20000-0-37897	0	146	[37897]	3	SISIAN			0	46.03	39.52		19620507	19790909	1	0	63	NMS	190	Sisian									['38', '85', '106', '107']							L.Haimberger	0
146	0-20000-0-54534	0	147	[54534]	3	TANGSHAN			0	118.1	39.65		19600601	19610314	1	0	63	NMS		Fengrun									['38', '85', '106', '107']							L.Haimberger	0
147	0-20300-0-56533	0	148	[56533]	3	LA WANG/TZUKEI			0	98.3833	27.6667		19590320	19611027	1	0	63	NMS		Tezu									['38', '85', '106', '107']							L.Haimberger	0
