	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	distance_km	distance_km_minusLat	city_dist_km	file
48	0-20000-0-70026	0	49	2:27504	3	BARROW/W. POST W. ROGERS			0	-156.78333333333333	71.28888888888889		19530901	19530930	1	0	63	NMS	231	None									[106, 107]							L.Haimberger	0	6.6		None	era5.1761.conv.2:27504
49	0-20000-0-72314	0	50	2:13831	3	CHARLOTTE/DOUGLAS, NC.			0	-80.93333333333334	35.21666666666667		19420301	19441030	1	0	63	NMS	231	Charlotte									[106, 107]							L.Haimberger	0	2.4		10.2	era5.1761.conv.2:13831
50	0-20000-0-60360	0	51	2:33034	3	ANNABA			0	7.816666666666666	36.833333333333336		19450701	19450701	1	0	63	NMS	61	Tabarqah									[106, 107]							L.Haimberger	0	1.5		86.5	era5.1761.conv.2:33034
51	0-20000-0-57957	0	52	2:42102	3	GUILIN			0	110.3	25.33333333333333		19440327	19440811	1	0	63	NMS	47	Guilin									[106, 107]							L.Haimberger	0	13.1		12.9	era5.1761.conv.2:42102
52	0-20001-0-53845	0	53	2:43002	3	YAN AN (53845-1)			0	109.45	36.56666666666667		19441123	19460323	1	0	63	NMS	47	Yanan									[106, 107]							L.Haimberger	0	5.2		9.5	era5.1761.conv.2:43002
53	0-20000-0-47777	0	54	1:47777	3	WAKAYAMA			0	135.16416666666666	34.22888888888889		19371111	19410227	1	0	63	NMS	113	Kainan									[106, 107]							L.Haimberger	0	0.6		9.3	era5.1761.conv.1:47777
54	0-20000-0-70162	0	55	2:26506	3	UMIAT			0	-152.13333333333333	69.36666666666666		19450505	19460723	1	0	63	NMS	231	College									[106, 107]							L.Haimberger	0	0.4		536.9	era5.1761.conv.2:26506
55	0-20000-0-71707	0	56	2:14646	3	SYDNEY A, NS			0	-60.048055555555564	46.16666666666666		19550701	19581230	1	0	63	NMS	37	Glace Bay									[106, 107]							L.Haimberger	0	0.4		7.2	era5.1761.conv.2:14646
56	0-20500-0-14791	0	57	2:14791	3	SANFORD			0	-70.75	43.4		19431002	19451015	1	0	63	NMS	231	Sanford									[106, 107]							L.Haimberger	0	0.0		4.8	era5.1761.conv.2:14791
57	0-20000-0-32540	0	58	2:45501	3	PETROPAVLOVSK-KAMCHATSKIJ (32540-0)			0	158.58333333333334	53.08333333333334		19451021	19451214	1	0	63	NMS	190	Petropavlovsk-Kamchatskiy									[106, 107]							L.Haimberger	0	1.0		6.5	era5.1761.conv.2:45501
58	0-20000-0-72288	0	59	2:23150	3	BURBANK, CA			0	-118.3575	34.20055555555556		19440628	19440706	1	0	63	NMS	231	Burbank									[106, 107]							L.Haimberger	0	4.1		1.1	era5.1761.conv.2:23150
59	0-20000-0-43003	0	60	2:31702	3	BOMBAY / SANTACRUZ			0	72.85	19.116666666666667		19441221	19451124	1	0	63	NMS	104	Bombay									[106, 107]							L.Haimberger	0	5.1		12.9	era5.1761.conv.2:31702
60	0-20500-0-11708	0	61	2:11708	3	NAVASSA ISLAND			0	-75.02	18.48		19440326	19440430	1	0	63	NMS	98	Jeremie									[106, 107]							L.Haimberger	0	0.0		100.0	era5.1761.conv.2:11708
61	0-20500-0-24247	0	62	2:24247	3	ARLINGTON NAAS			0	-122.18	48.2		19441001	19441231	1	0	63	NMS	231	North Marysville									[106, 107]							L.Haimberger	0	0.0		11.4	era5.1761.conv.2:24247
62	0-20000-0-54534	0	63	1:54534	3	TANGSHAN			0	118.1	39.65		19570303	19591231	1	0	63	NMS	47	Fengrun									[106, 107]							L.Haimberger	0	2.8		18.1	era5.1761.conv.1:54534
63	0-20500-0-40305	0	64	2:40305	3	PELELIU ISLAND PALAU			0	134.25	7.0		19450317	19470531	1	0	63	NMS	184	Koror									[106, 107]							L.Haimberger	0	0.0		45.0	era5.1761.conv.2:40305
64	0-20000-0-98646	0	65	2:41222	3	MACTAN			0	123.98333333333332	10.316666666666666		19460101	19460331	1	0	63	NMS	176	Lapu-Lapu									[106, 107]							L.Haimberger	0	3.7		1.1	era5.1761.conv.2:41222
65	0-20300-0-14725	0	66	2:14779	3	FT. MONMOUTH			0	-74.05	40.3		19471204	19481031	1	0	63	NMS	231	Eatontown									[85, 106, 107, 117]							L.Haimberger	0	0.0		0.4	era5.1761.conv.2:14779
66	0-20000-0-47735	0	67	1:47675	3	OSHIMA AIRPORT			0	139.36027777777778	34.78194444444444		19420801	19441016	1	0	63	NMS	113	Ito									[106, 107]							L.Haimberger	0	2.2		34.8	era5.1761.conv.1:47675
67	0-20000-0-47660	0	68	2:43307	3	TACHIKAWA AB			0	139.40305555555554	35.71083333333333		19520803	19540526	1	0	63	NMS	113	Tachikawa									[106, 107]							L.Haimberger	0	1.2		1.8	era5.1761.conv.2:43307
68	0-20000-0-16261	0	69	2:34133	3	AMENDOLA			0	15.713888888888887	41.53805555555555		19450401	19450531	1	0	63	NMS	109	Cerignola									[106, 107]							L.Haimberger	0	28.2		6.9	era5.1761.conv.2:34133
69	0-20000-0-74631	0	70	1:74631	3	White Sands Rhodes Canyon			0	-106.48916666666666	33.162777777777784		19551122	19610124	1	0	63	NMS	231	Alamogordo									[85, 117]							L.Haimberger	0	2.1		57.7	era5.1761.conv.1:74631
70	0-20300-0-93204	0	71	2:23241	3	HOLLISTER			0	-121.4	36.8333		19441018	19451011	1	0	63	NMS	231	Hollister									[106, 107]							L.Haimberger	0	5.2		3.1	era5.1761.conv.2:23241
71	0-20000-0-94610	0	72	1:94612	3	PERTH AIRPORT			0	115.97638888888888	-31.9275		19491123	19520627	1	0	63	NMS	13	Perth									[85, 117]							L.Haimberger	0	28.8		34.7	era5.1761.conv.1:94612
72	0-20400-0-5492	0	73	9:3354	3	Abisko			0	18.8	68.26		19300917	19410222	1	0	63	NMS	196	Narvik									[85, 117]							L.Haimberger	0	0.0		59.5	era5.1761.conv.9:3354
73	0-404-300-472781389CO63741	0	74	1:63740	3	DAGORETTI CORNER			0	36.759722222222216	-1.3013888888888892		19570401	19570930	1	0	63	NMS	114	Nairobi									[85, 117]							L.Haimberger	0	8.2		1.5	era5.1761.conv.1:63740
74	0-20300-0-14704	0	75	2:14785	3	FALMOUTH OTIS AFB			0	-70.5167	41.65		19431201	19440930	1	0	63	NMS	231	Falmouth									[106, 107]							L.Haimberger	0	29.1		16.8	era5.1761.conv.2:14785
75	0-20000-0-66285	0	76	1:66285	3	LUENA (LUSO)			0	19.916666666666668	-11.783333333333333		19560102	19591223	1	0	63	NMS	8	Luena									[85, 117]							L.Haimberger	0	0.8		0.8	era5.1761.conv.1:66285
76	0-20000-0-56492	0	77	2:42012	3	YIBIN			0	104.6	28.766666666666666		19440404	19450829	1	0	63	NMS	47	Yibin									[106, 107]							L.Haimberger	0	9.0		13.5	era5.1761.conv.2:42012
77	0-20000-0-47041	0	78	2:43235	3	HAMHEUNG			0	127.55	39.93333333333333		19501113	19501205	1	0	63	NMS	120	Linjiang									[106, 107]							L.Haimberger	0	17.1		231.1	era5.1761.conv.2:43235
78	0-20000-0-07684	0	79	2:34007	3	CANNES			0	6.950555555555557	43.55638888888888		19440819	19440821	1	0	63	NMS	74	Frejus									[106, 107]							L.Haimberger	0	23.0		11.0	era5.1761.conv.2:34007
79	0-20000-0-47930	0	80	2:42206	3	NAHA AIRPORT			0	127.64583333333334	26.19583333333333		19520915	19530212	1	0	63	NMS	113	Tomigusuku									[106, 107]							L.Haimberger	0	0.6		3.0	era5.1761.conv.2:42206
80	0-20500-0-31301	0	81	2:31301	3	GURA			0	39.05	15.03		19430424	19431231	1	0	63	NMS	66	Addi Ugri									[106, 107]							L.Haimberger	0	0.0		29.8	era5.1761.conv.2:31301
81	0-20000-0-78439	0	82	2:11701	3	PORT-AU-PRINCE/AEROPORT INT.			0	-72.3	18.566666666666666		19450301	19451231	1	0	63	NMS	98	Port-Au-Prince									[106, 107]							L.Haimberger	0	5.6		2.0	era5.1761.conv.2:11701
82	0-20500-0-15606	0	83	2:15606	3	INDIAN HOUSE LAKE			0	-64.73	56.23		19440928	19581228	1	0	63	NMS	37	None									[106, 107]							L.Haimberger	0	0.0		None	era5.1761.conv.2:15606
83	0-20000-0-74500	0	84	2:23224	3	SHERIDAN, CA			0	-121.33333333333331	39.0		19480101	19480430	1	0	63	NMS	231	North Auburn									[85, 117]							L.Haimberger	0	23.5		2.3	era5.1761.conv.2:23224
84	0-20000-0-47616	0	85	1:47616	3	FUKUI			0	136.2225	36.05555555555555		19380601	19410625	1	0	63	NMS	113	Maruoka									[106, 107]							L.Haimberger	0	0.9		11.6	era5.1761.conv.1:47616
85	0-20000-0-16168	0	86	2:34127	3	MONTE ARGENTARIO			0	11.169722222222221	42.38694444444445		19440624	19440718	1	0	63	NMS	109	Orbetello									[106, 107]							L.Haimberger	0	9.5		4.9	era5.1761.conv.2:34127
86	0-20300-0-94775	0	87	2:14782	3	POINT JUDITH			0	-71.4833	41.3667		19430804	19470429	1	0	63	NMS	231	Westerly									[106, 107]							L.Haimberger	0	16.1		14.2	era5.1761.conv.2:14782
87	0-20000-0-82400	0	88	2:50310	3	FERNANDO DE NORONHA			0	-32.416666666666664	-3.85		19440601	19440731	1	0	63	NMS	30	Sao Miguel									[106, 107]							L.Haimberger	0	0.4		372.6	era5.1761.conv.2:50310
88	0-20000-0-17064	0	89	2:34201	3	ISTANBUL BOLGE (KARTAL)			0	29.15583333333333	40.91138888888889		19450601	19460228	1	0	63	NMS	223	Istanbul									[106, 107]							L.Haimberger	0	24.9		9.6	era5.1761.conv.2:34201
89	0-20500-0-33201	0	90	2:33201	3	GAMBUT			0	24.6	31.87		19440121	19440222	1	0	63	NMS	135	Tubruq									[106, 107]							L.Haimberger	0	0.0		63.5	era5.1761.conv.2:33201
90	0-20000-0-54511	0	91	2:43104	3	BEIJING			0	116.28333333333332	39.93333333333333		19451101	19460403	1	0	63	NMS	47	Peking									[106, 107]							L.Haimberger	0	11.8		2.9	era5.1761.conv.2:43104
91	0-20500-0-50404	0	92	2:50404	3	IGARAPE			0	-47.62	-1.07		19450516	19450919	1	0	63	NMS	30	Igarape-Acu									[106, 107]							L.Haimberger	0	0.0		5.2	era5.1761.conv.2:50404
92	0-20000-0-40672	0	93	1:40672	3	DIWANIYA			0	44.95	31.95		19490213	19560531	1	0	63	NMS	106	Baghdad									[106, 107]							L.Haimberger	0	4.4		160.4	era5.1761.conv.1:40672
93	0-20000-0-58813	0	94	2:42109	3	GUANGCHANG			0	116.3	26.83333333333333		19450901	19451014	1	0	63	NMS	47	Shaowu									[106, 107]							L.Haimberger	0	8.6		129.0	era5.1761.conv.2:42109
94	0-20300-0-52889	0	95	2:43009	3	LANZHOU			0	103.883	36.05		19451201	19460322	1	0	63	NMS	47	Lanzhou									[106, 107]							L.Haimberger	0	13.2		7.3	era5.1761.conv.2:43009
95	0-20001-0-72202	0	96	2:12848	3	MIAMI, FL (72202-1)			0	-80.38305555555554	25.754444444444445		19440505	19450228	1	0	63	NMS	231	Coral Gables									[106, 107]							L.Haimberger	0	15.6		4.0	era5.1761.conv.2:12848
96	0-20000-0-98637	0	97	2:41214	3	ILOILO			0	122.57944444444445	10.772777777777776		19450605	19450820	1	0	63	NMS	176	Iloilo									[106, 107]							L.Haimberger	0	5.9		2.6	era5.1761.conv.2:41214
97	0-20000-0-74629	0	98	2:23037	3	White Sands Desert Site			0	-106.37027777777777	32.4		19460528	19461025	1	0	63	NMS	231	Alamogordo									[106, 107]							L.Haimberger	0	20.7		58.2	era5.1761.conv.2:23037
98	0-20000-0-07761	0	99	2:34003	3	AJACCIO			0	8.792777777777777	41.91805555555555		19440701	19441019	1	0	63	NMS	74	Ajaccio									[106, 107]							L.Haimberger	0	0.6		5.5	era5.1761.conv.2:34003
99	0-20000-0-41923	0	100	2:32946	3	DHAKA			0	90.38333333333334	23.766666666666666		19450303	19451223	1	0	63	NMS	19	Dhaka									[106, 107]							L.Haimberger	0	1.5		6.9	era5.1761.conv.2:32946
100	0-20000-0-47933	0	101	2:42205	3	FUTENMA			0	127.75638888888888	26.27444444444445		19450331	19450531	1	0	63	NMS	113	Urasoe									[106, 107]							L.Haimberger	0	10.0		9.0	era5.1761.conv.2:42205
101	0-246-0-101794	0	102	9:4169	3	OULU VIHREASAARI HARBOUR			0	25.39333333333333	65.00638888888889		19440914	19441124	1	0	63	NMS	69	Oulu									[85, 117]							L.Haimberger	0	4.9		5.3	era5.1761.conv.9:4169
102	0-20000-0-70296	0	103	2:26402	3	CORDOVA/MILE 13			0	-145.5	60.5		19420723	19421215	1	0	63	NMS	231	Anchorage									[106, 107]							L.Haimberger	0	18.9		259.3	era5.1761.conv.2:26402
103	0-20001-0-52866	0	104	1:52866	3	XINING (52866-1)			0	101.71666666666668	36.65		19570302	19591231	1	0	63	NMS	47	Xining									[106, 107]							L.Haimberger	0	19.8		14.3	era5.1761.conv.1:52866
104	0-20000-0-74389	0	105	2:14784	3	GRAY, ME.			0	-70.25722222222223	43.8925		19430903	19450814	1	0	63	NMS	231	Auburn									[106, 107]							L.Haimberger	0	17.5		5.5	era5.1761.conv.2:14784
105	0-20000-0-42708	0	106	2:32802	3	SHANTI NIKETAN			0	87.7	23.65		19441023	19441030	1	0	63	NMS	104	Guskhara									[106, 107]							L.Haimberger	0	21.5		4.5	era5.1761.conv.2:32802
106	0-20000-0-72521	0	107	2:14896	3	AKRON/AKRON-CANTON REG. OH.			0	-81.43333333333334	40.91666666666666		19480609	19510829	1	0	63	NMS	231	Akron									[106, 107]							L.Haimberger	0	13.2		6.6	era5.1761.conv.2:14896
107	0-20000-0-57426	0	108	2:43005	3	LIANGPING			0	107.8	30.68333333333333		19450301	19451020	1	0	63	NMS	47	Wanxian									[106, 107]							L.Haimberger	0	11.8		59.1	era5.1761.conv.2:43005
108	0-20000-0-57245	0	109	2:43013	3	ANKANG			0	109.03333333333332	32.71666666666667		19450502	19450814	1	0	63	NMS	47	Ankang									[106, 107]							L.Haimberger	0	25.4		24.5	era5.1761.conv.2:43013
109	0-20001-0-56187	0	110	9:1441	3	WENJIANG (56187-1)			0	103.86666666666666	30.75		19570301	19591229	1	0	63	NMS	47	Chengdu									[106, 107]							L.Haimberger	0	21.4		0.5	era5.1761.conv.9:1441
110	0-20000-0-87938	0	111	1:87938	3	USHUAIA AERO			0	-68.30333333333333	-54.84		19570901	19580509	1	0	63	NMS	10	Ushuaia									[85, 117]							L.Haimberger	0	4.5		0.6	era5.1761.conv.1:87938
111	0-20000-0-98232	0	112	2:41217	3	APARRI			0	121.63333333333334	18.366666666666667		19450804	19450916	1	0	63	NMS	176	Claveria									[106, 107]							L.Haimberger	0	12.5		51.5	era5.1761.conv.2:41217
112	0-20500-0-12823	0	113	2:12823	3	MONTBROOK AAF			0	-82.47	29.35		19440123	19440310	1	0	63	NMS	231	Gainesville									[106, 107]							L.Haimberger	0	0.0		36.2	era5.1761.conv.2:12823
113	0-20000-0-26063	0	114	9:3836	3	ST.PETERSBURG (VOEJKOVO) (26063-0)			0	30.3	59.96666666666667		19540103	19561231	1	0	63	NMS	190	Saint Petersburg									[85, 117]							L.Haimberger	0	4.1		4.7	era5.1761.conv.9:3836
114	0-20000-0-72242	0	115	2:12929	3	GALVESTON, TX.			0	-94.8	29.3		19430706	19431031	1	0	63	NMS	231	Santa Fe									[106, 107]							L.Haimberger	0	26.8		4.6	era5.1761.conv.2:12929
115	0-20300-0-13937	0	116	2:13937	3	DE RIDDER (AFB)			0	-93.3667	30.8333		19421213	19450322	1	0	63	NMS	231	Sulphur									[106, 107]							L.Haimberger	0	0.5		65.8	era5.1761.conv.2:13937
116	0-20000-0-92035	0	117	9:4129	3	PORT MORESBY W.O.			0	147.21666666666667	-9.383333333333333		19440305	19771001	1	0	63	NMS	175	Port Moresby									[85, 117]							L.Haimberger	0	5.2		4.3	era5.1761.conv.9:4129
117	0-20000-0-70308	0	118	2:25705	3	ST. PAUL ISLANDS, AK			0	-170.21666666666667	57.15		19440404	19451014	1	0	63	NMS	231	None									[106, 107]							L.Haimberger	0	3.9		None	era5.1761.conv.2:25705
