level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
15	15		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	19950101.0	19950601.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
16	16		SAN ANTONIO WB AIRPORT	29.53	-98.47	241.0968				12921	19460801.0	19460831.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333					
17	17		SAN ANTONIO WB AIRPORT	29.53	-98.47	241.0968				12921	19460831.0	19530101.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333					
18	18		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19530101.0	19660630.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
19	19		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19660630.0	19690101.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
20	20		SAN ANTONIO WB AIRPORT	29.53	-98.47	242.6208				12921	19690101.0	19720501.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
21	21		SAN ANTONIO WSFO	29.53	-98.47	242.6208				12921	19720501.0	19811231.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
22	22		SAN ANTONIO WSFO	29.53	-98.47	242.6208				12921	19811231.0	19910717.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
23	23		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	20020708.0	20050411.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
24	24		SAN ANTONIO WSFO	29.53	-98.47	242.316				12921	19910717.0	19940405.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
25	25		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	19940405.0	19950101.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
26	26		SAN ANTONIO INTL AP	29.53	-98.47	242.316				12921	20050411.0	99991231.0		18.4		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333		72253.0			
27	27		SAN ANTONIO	29.45	-98.47	202.0824				12938	18810101.0	18831231.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
28	28		SAN ANTONIO	29.45	-98.47	202.9968				12938	18760501.0	18810101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
29	29		SAN ANTONIO	29.45	-98.47	267.9192				12938	19300101.0	19370101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
30	30		SAN ANTONIO	29.45	-98.47	213.0552				12938	19000101.0	19140101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
31	31		SAN ANTONIO	29.45	-98.47	223.11360000000002				12938	19370101.0	19401231.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
32	32		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19331101.0	19341231.0		20.4		WBAN	0-20500-0-12902	universal city	2.2	29.5477778	-98.2908333					
33	33		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19341231.0	19351001.0		20.4		WBAN	0-20500-0-12902	universal city	2.2	29.5477778	-98.2908333					
34	34		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19351001.0	19360831.0		20.4		WBAN	0-20500-0-12902	universal city	2.2	29.5477778	-98.2908333					
35	35		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19360831.0	19370801.0		20.4		WBAN	0-20500-0-12902	universal city	2.2	29.5477778	-98.2908333					
36	36		FT SAM HOUSTON AAF	29.45	-98.47	231.95280000000002				12902	19370801.0	19371231.0		20.4		WBAN	0-20500-0-12902	universal city	2.2	29.5477778	-98.2908333					
37	37		SAN ANTONIO	29.45	-98.47	228.90480000000002				12938	19140101.0	19300101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
38	38		SAN ANTONIO	29.45	-98.47	235.0008				12938	18850301.0	18910101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
39	39		SAN ANTONIO	29.45	-98.47	203.9112				12938	18920101.0	18950101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
40	40		SAN ANTONIO	29.45	-98.47	210.9216				12938	18950101.0	19000101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
41	41		SAN ANTONIO	29.45	-98.47	212.1408				12938	18910101.0	18920101.0		20.4		WBAN	0-20500-0-12938	universal city	2.2	29.5477778	-98.2908333					
42	42		SAN ANTONIO BRKS AFB	29.35	-98.45	181.96560000000002				12931	19480101.0	19600630.0		25.9		WBAN	0-20500-0-12931	universal city	2.2	29.5477778	-98.2908333					
43	43		SAN ANTONIO BRKS AFB	29.35	-98.45	181.96560000000002				12931	19471101.0	19480101.0		25.9		WBAN	0-20500-0-12931	universal city	2.2	29.5477778	-98.2908333					
44	44		SAN ANTONIO STINSON AP	29.34	-98.47	175.86960000000002				12970	19980513.0	19990601.0		28.0		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
45	45		SAN ANTONIO STINSON AP	29.34	-98.47	175.86960000000002				12970	19990601.0	99991231.0		28.0		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
46	46		SAN ANTONIO STINSON AP	29.33	-98.47	172.82160000000002				12970	19500101.0	19530630.0		28.8		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
47	47		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19390701.0	19411231.0		28.8		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333					
48	48		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19390101.0	19390701.0		28.8		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333					
49	49		SAN ANTONIO INTL AP	29.33	-98.47	177.08880000000002				12921	19330701.0	19390101.0		28.8		WBAN	0-20500-0-12921	universal city	2.2	29.5477778	-98.2908333					
50	50		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19660603.0	19810930.0		29.5		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
51	51		SAN ANTONIO STINSON AP	29.33	-98.48	172.82160000000002				12970	19611102.0	19660603.0		29.5		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
52	52		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19950101.0	19980513.0		29.5		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
53	53		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19930101.0	19950101.0		29.5		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
54	54		SAN ANTONIO STINSON AP	29.33	-98.48	175.86960000000002				12970	19810930.0	19930101.0		29.5		WBAN	0-20500-0-12970	universal city	2.2	29.5477778	-98.2908333					
55	55		NEW BRAUNFELS AIRPORT	29.71	-98.05	197.8152				12971	19981008.0	20020819.0		29.9		WBAN	0-20500-0-12971	universal city	2.2	29.5477778	-98.2908333					
56	56		NEW BRAUNFELS AIRPORT	29.71	-98.05	197.8152				12971	20020819.0	99991231.0		29.9		WBAN	0-20500-0-12971	universal city	2.2	29.5477778	-98.2908333					
57	57		NEW BRAUNFELS AIRPORT	29.71	-98.05	197.8152				12971	19960229.0	19981008.0		29.9		WBAN	0-20500-0-12971	universal city	2.2	29.5477778	-98.2908333					
0	0		SAN ANTONIO, TEXAS       	29.53333333333333	-98.46666666666668	-999.0				72253				18.1		WMO	0-20700-0-72253	universal city	2.2	29.5477778	-98.2908333		72253	2320.0		
