level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
12	12		BURBANK-GLEN-PAS AP	34.2	-118.37	220.98000000000002				23152	19310401.0	19391201.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
13	13		BURBANK-GLEN-PAS AP	34.2	-118.37	213.0552				23152	19670101.0	19700101.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
14	14		BURBANK-GLEN-PAS AP	34.2	-118.37	225.85680000000002				23152	19930101.0	19950101.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
15	15		BURBANK WB AIRPORT	34.2	-118.37	220.98000000000002				23152	19660901.0	19660928.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
16	16		BURBANK WB AIRPORT	34.2	-118.37	220.98000000000002				23152	19391231.0	19660901.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
17	17		BURBANK WB AIRPORT	34.2	-118.37	220.98000000000002				23152	19391201.0	19391231.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
18	18		BURBANK-GLEN-PAS AP	34.2	-118.37	225.85680000000002				23152	19950101.0	19980522.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
19	19		BURBANK-GLEN-PAS AP	34.2	-118.37	220.98000000000002				23152	19660928.0	19660930.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
20	20		BURBANK-GLEN-PAS AP	34.2	-118.37	225.85680000000002				23152	19700101.0	19930101.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
21	21		BURBANK-GLEN-PAS AP	34.2	-118.37	220.98000000000002				23152	19660930.0	19670101.0		12.2		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
22	22		BURBANK-GLEN-PAS AP	34.2	-118.36	225.85680000000002				23152	19980522.0	99991231.0		13.1		WBAN	0-20500-0-23152	san fernando	8.9	34.28194439999999	-118.43805559999998					
23	23		BURBANK	34.18	-118.32	235.9152				23150	19440601.0	19440731.0		17.2		WBAN	0-20500-0-23150	san fernando	8.9	34.28194439999999	-118.43805559999998					
24	24		LOS ANGELES AAF	34.07	-118.43	147.2184				23124	19440101.0	19441031.0		17.8		WBAN	0-20500-0-23124	san fernando	8.9	34.28194439999999	-118.43805559999998					
25	25		GLENDALE	34.17	-118.3	142.0368				93130	19371201.0	19420430.0		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998					
26	26		GLENDALE	34.17	-118.3	142.0368				93130	19360531.0	19371201.0		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998					
27	27		GLENDALE	34.17	-118.3	142.0368				93130	19350701.0	19360531.0		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998					
28	28		GLENDALE	34.17	-118.3	152.0952				93130	19460301.0	19550331.0		19.3		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998					
29	29		GLENDALE AAF	34.15	-118.3	141.1224				23116	19440101.0	19451231.0		20.0		WBAN	0-20500-0-23116	san fernando	8.9	34.28194439999999	-118.43805559999998					
30	30		NEWHALL AIRPORT	34.4	-118.55	370.0272				23180	19440430.0	19490831.0		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998					
31	31		SAUGUS	34.4	-118.55	367.8936				93186	19281001.0	19300101.0		20.5		WBAN	0-20500-0-93186	san fernando	8.9	34.28194439999999	-118.43805559999998					
32	32		SAUGUS	34.4	-118.55	367.8936				93186	19300101.0	19381231.0		20.5		WBAN	0-20500-0-93186	san fernando	8.9	34.28194439999999	-118.43805559999998					
33	33		NEWHALL AIRPORT	34.4	-118.55	370.0272				23180	19440401.0	19440430.0		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998					
34	34		NEWHALL AP	34.4	-118.55	367.8936				23180	19390101.0	19410101.0		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998					
35	35		NEWHALL AP	34.4	-118.55	370.0272				23180	19410101.0	19440401.0		20.5		WBAN	0-20500-0-23180	san fernando	8.9	34.28194439999999	-118.43805559999998					
36	36		GLENDALE	34.15	-118.27	160.02				93130	19290701.0	19341231.0		22.6		WBAN	0-20500-0-93130	san fernando	8.9	34.28194439999999	-118.43805559999998					
37	37		SANTA MONICA	34.02	-118.45	36.8808				3130	19470301.0	19541031.0		22.7		WBAN	0-20500-0-3130	san fernando	8.9	34.28194439999999	-118.43805559999998					
38	38		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19600101.0	19600131.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
39	39		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19600131.0	19610501.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
40	40		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19610501.0	19811231.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
41	41		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19811231.0	19950101.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
42	42		SANTA MONICA WB AIRPORT	34.02	-118.45	53.34				93197	20001005.0	99991231.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
43	43		SANTA MONICA WB AIRPORT	34.02	-118.45	53.0352				93197	19950101.0	20001005.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
44	44		SANTA MONICA WB AP	34.02	-118.45	53.0352				93197	19560401.0	19600101.0		22.7		WBAN	0-20500-0-93197	san fernando	8.9	34.28194439999999	-118.43805559999998					
45	45		LOS ANGELES WB CITY	34.05	-118.25	110.03280000000001				93134	19310101.0	19310131.0		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998					
46	46		LOS ANGELES WB CITY	34.05	-118.25	110.03280000000001				93134	19310131.0	19391231.0		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998					
47	47		LOS ANGELES WBO	34.05	-118.25	103.0224				93134	18890101.0	18910101.0		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998					
48	48		LOS ANGELES WBO	34.05	-118.25	103.0224				93134	18910101.0	19030101.0		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998					
49	49		LOS ANGELES WBO	34.05	-118.25	110.03280000000001				93134	19030101.0	19310101.0		29.8		WBAN	0-20500-0-93134	san fernando	8.9	34.28194439999999	-118.43805559999998					
