level_0	index	WIGOS	station_name	latitude	longitude	elevation	ObsRems	original_lat	original_lon	station_id	start_date	end_date	isRadio	distance_km	distance_km_minusLat	inventory	WIGOS_calc	city	city_dist_km	city_lat	city_lon	station_id_igra	WMO_id	Unnamed: 0	date_min	date_max
7	7		PROVIDENCE WSO AIRPORT	41.72	-71.43	17.6784				14765	19950901.0	99991231.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
8	8		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19370101.0	19400101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
9	9		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19320616.0	19370101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
10	10		PROVIDENCE GREEN ST	41.73	-71.43	17.0688				14765	19320601.0	19320616.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667					
11	11		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19950101.0	19950901.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
12	12		PROVIDENCE WSO AIRPORT	41.73	-71.43	17.6784				14765	19820101.0	19950101.0		6.7		WBAN	0-20500-0-14765	barrington	3.6	41.74055560000001	-71.3091667		72507.0			
13	13		PROVIDENCE HILLSGROV	41.73	-71.47	22.86				14713	19421231.0	19440630.0		10.0		WBAN	0-20500-0-14713	barrington	3.6	41.74055560000001	-71.3091667					
14	14		PROVIDENCE HILLSGROV	41.73	-71.47	22.86				14713	19420801.0	19421231.0		10.0		WBAN	0-20500-0-14713	barrington	3.6	41.74055560000001	-71.3091667					
15	15		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480131.0	19480301.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
16	16		PROVIDENCE	41.83	-71.42	47.8536				94707	19041001.0	19090101.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
17	17		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480301.0	19480331.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
18	18		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480630.0	19481231.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
19	19		PROVIDENCE	41.83	-71.42	24.9936				94707	19090101.0	19130101.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
20	20		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480101.0	19480131.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
21	21		PROVIDENCE	41.83	-71.42	57.912000000000006				94707	19130101.0	19390630.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
22	22		PROVIDENCE	41.83	-71.42	21.031200000000002				94707	19400101.0	19480101.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
23	23		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19530501.0	19530531.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
24	24		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19521231.0	19530501.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
25	25		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19490201.0	19521231.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
26	26		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19481231.0	19490201.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
27	27		PROVIDENCE	41.83	-71.42	21.031200000000002				94707	19530531.0	19530801.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
28	28		PROVIDENCE	41.83	-71.42	21.031200000000002				94707	19530801.0	19531231.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
29	29		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480601.0	19480630.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
30	30		PROVIDENCE WB CITY	41.83	-71.42	21.031200000000002				94707	19480331.0	19480601.0		12.5		WBAN	0-20500-0-94707	barrington	3.6	41.74055560000001	-71.3091667					
31	31		N KINGSTOWN QUONSET	41.6	-71.4	10.668000000000001				54752	19950101.0	99991231.0		15.0		WBAN	0-20500-0-54752	barrington	3.6	41.74055560000001	-71.3091667					
32	32		N KINGSTOWN QUONSET	41.6	-71.4	10.668000000000001				54752	19841201.0	19861101.0		15.0		WBAN	0-20500-0-54752	barrington	3.6	41.74055560000001	-71.3091667					
33	33		N KINGSTOWN QUONSET	41.6	-71.4	10.668000000000001				54752	19861101.0	19950101.0		15.0		WBAN	0-20500-0-54752	barrington	3.6	41.74055560000001	-71.3091667					
34	34		N KINGSTOWN QUONSET	41.6	-71.4	6.7056000000000004				54752	19800401.0	19831115.0		15.0		WBAN	0-20500-0-54752	barrington	3.6	41.74055560000001	-71.3091667					
35	35		QUONSET POINT NAS	41.58	-71.42	9.144				14788	19470101.0	19740430.0		17.7		WBAN	0-20500-0-14788	barrington	3.6	41.74055560000001	-71.3091667					
36	36		QUONSET POINT NAS	41.58	-71.42	10.0584				14788	19410301.0	19470101.0		17.7		WBAN	0-20500-0-14788	barrington	3.6	41.74055560000001	-71.3091667					
37	37		NEWPORT GOULD IS NF	41.53	-71.35	3.048				14787	19400101.0	19400930.0		22.2		WBAN	0-20500-0-14787	barrington	3.6	41.74055560000001	-71.3091667					
38	38		NEWPORT STATE AP	41.53	-71.28	47.244				14787	19960229.0	99991231.0		23.0		WBAN	0-20500-0-14787	barrington	3.6	41.74055560000001	-71.3091667					
39	39		NEWPORT STATE AP	41.53	-71.28	47.244				14787	19811231.0	19960229.0		23.0		WBAN	0-20500-0-14787	barrington	3.6	41.74055560000001	-71.3091667					
40	40		NEWPORT STATE AP	41.53	-71.28	47.244				14787	19700601.0	19811231.0		23.0		WBAN	0-20500-0-14787	barrington	3.6	41.74055560000001	-71.3091667					
41	41		NORTH CENTRAL STATE AIRPORT	41.92	-71.49	130.1496				64710	19900905.0	99991231.0		24.1		WBAN	0-20500-0-64710	barrington	3.6	41.74055560000001	-71.3091667					
42	42		FORT WEATHERILL	41.48	-71.37	0.0				14728	19450601.0	19451231.0		27.8		WBAN	0-20500-0-14728	barrington	3.6	41.74055560000001	-71.3091667					
0	0		PROVIDENCE/T F GREEN STA 	41.73333333333333	-71.43333333333334	-999.0				72507				6.9		WMO	0-20700-0-72507	barrington	3.6	41.74055560000001	-71.3091667		72507	3022.0		
